 INFO | 2015-12-12 12:20:13,519 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:01,691 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:01,691 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:01,691 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:01,691 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:01,692 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:01,694 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,694 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:01,696 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,696 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:01,702 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,718 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:01,718 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:01,718 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:01,718 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:01,718 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:01,721 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,722 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:01,723 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,723 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:01,728 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,742 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:01,743 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:01,743 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:01,743 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:01,743 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:01,745 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,746 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:01,751 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,751 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:01,756 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 WARN | 2015-12-12 12:31:01,757 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:01,757 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:01,757 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:01,757 | MockRobotIO.java                              | 42 | PWM value was NaN
 INFO | 2015-12-12 12:31:01,770 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:01,770 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:01,771 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:01,771 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:01,771 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:01,773 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,773 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:01,775 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:01,775 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:01,781 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,416 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:03,420 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:03,420 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:03,421 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:03,421 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:03,531 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,531 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:03,534 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,534 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:03,541 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,558 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:03,558 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:03,558 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:03,559 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:03,559 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:03,561 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,562 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:03,564 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,564 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:03,569 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,584 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:03,585 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:03,585 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:03,585 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:03,585 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:03,587 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,587 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:03,589 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,589 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:03,595 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,609 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:03,609 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:03,610 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:03,610 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:03,610 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:03,617 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,617 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:03,619 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,620 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:03,625 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 WARN | 2015-12-12 12:31:03,625 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:03,625 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:03,626 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:03,626 | MockRobotIO.java                              | 42 | PWM value was NaN
 INFO | 2015-12-12 12:31:03,642 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:03,642 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:03,642 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:03,643 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:03,643 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:03,646 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,646 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:03,648 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:03,648 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:03,655 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,204 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:07,207 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:07,208 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:07,208 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:07,208 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:07,321 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,321 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:07,324 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,324 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:07,330 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,349 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:07,349 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:07,349 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:07,349 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:07,349 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:07,351 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,352 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:07,354 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,354 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:07,359 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,379 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:07,379 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:07,379 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:07,379 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:07,379 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:07,382 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,382 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:07,383 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,383 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:07,388 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,402 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:07,402 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:07,402 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:07,402 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:07,403 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:07,405 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,405 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:07,406 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,407 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:07,412 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 WARN | 2015-12-12 12:31:07,412 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:07,412 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:07,412 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:07,412 | MockRobotIO.java                              | 42 | PWM value was NaN
 INFO | 2015-12-12 12:31:07,426 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:07,426 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:07,426 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:07,426 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:07,427 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:07,429 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,429 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:07,431 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:07,431 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:07,438 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,364 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:13,367 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:13,368 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:13,368 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:13,368 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:13,478 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,478 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:13,481 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,482 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:13,487 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,503 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:13,503 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:13,504 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:13,504 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:13,504 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:13,507 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,508 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:13,509 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,510 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:13,515 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,531 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:13,531 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:13,532 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:13,532 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:13,532 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:13,535 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,535 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:13,537 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,537 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:13,542 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,556 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:13,556 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:13,556 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:13,557 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:13,557 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:13,559 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,559 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:13,564 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,564 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:13,569 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 WARN | 2015-12-12 12:31:13,569 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:13,569 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:13,570 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:31:13,570 | MockRobotIO.java                              | 42 | PWM value was NaN
 INFO | 2015-12-12 12:31:13,584 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:31:13,584 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:31:13,584 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:31:13,584 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:31:13,584 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:31:13,587 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,587 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:31:13,589 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:31:13,589 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:31:13,594 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,752 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:36:07,756 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:36:07,756 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:36:07,757 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:36:07,757 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:36:07,870 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,870 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:36:07,874 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,874 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:36:07,882 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,900 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:36:07,900 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:36:07,901 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:36:07,901 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:36:07,901 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:36:07,903 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,904 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:36:07,906 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,906 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:36:07,912 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,928 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:36:07,928 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:36:07,928 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:36:07,928 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:36:07,929 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:36:07,931 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,931 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:36:07,933 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,933 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:36:07,938 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,952 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:36:07,952 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:36:07,952 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:36:07,952 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:36:07,952 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:36:07,955 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,955 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:36:07,960 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,960 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:36:07,965 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 WARN | 2015-12-12 12:36:07,965 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:36:07,965 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:36:07,966 | MockRobotIO.java                              | 42 | PWM value was NaN
 WARN | 2015-12-12 12:36:07,966 | MockRobotIO.java                              | 42 | PWM value was NaN
 INFO | 2015-12-12 12:36:07,979 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:36:07,979 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:36:07,979 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:36:07,980 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:36:07,980 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
 INFO | 2015-12-12 12:36:07,982 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,982 | RotationalSubsystem.java                      | 37 | Creating RotationalSubsystem
 INFO | 2015-12-12 12:36:07,984 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:36:07,984 | TranslationalSubsystem.java                   | 46 | Creating TranslationalSubsystem
 INFO | 2015-12-12 12:36:07,990 | PoseSubsystem.java                            | 137 | Calibrating yaw offset to: 90.0
 INFO | 2015-12-12 12:39:00,827 | DriveSubsystem.java                           | 38 | Creating DriveSubsystem
 INFO | 2015-12-12 12:39:00,831 | MockSpeedController.java                      | 16 | Creating speed controller on channel:0
 INFO | 2015-12-12 12:39:00,831 | MockSpeedController.java                      | 16 | Creating speed controller on channel:1
 INFO | 2015-12-12 12:39:00,832 | MockSpeedController.java                      | 16 | Creating speed controller on channel:2
 INFO | 2015-12-12 12:39:00,832 | MockSpeedController.java                      | 16 | Creating speed controller on channel:3
